// Start Time: 0
// Sample rate: 100.0Hz
// Scenario: 4.9
// Firmware Version: 2.5.1
Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z
0742,FFFFFC78,FFFFFE53,FFFFFEEF,FFFFF9BF,0255,FFFFFFCD,FFFFFFAF,0029 
0734,FFFFFC80,FFFFFE55,FFFFFEA9,FFFFF9FF,026D,FFFFFFC7,FFFFFFA5,0029 
0717,FFFFFCB7,FFFFFE45,FFFFFE87,FFFFFA4E,026B,FFFFFFCE,FFFFFFA4,001C 
06FB,FFFFFCC4,FFFFFE2B,FFFFFE4E,FFFFFA64,024C,FFFFFFCA,FFFFFFA4,0020 
06D7,FFFFFCD5,FFFFFE0B,FFFFFE3A,FFFFFA6A,0247,FFFFFFD5,FFFFFFA7,0025 
06AF,FFFFFCD8,FFFFFDD6,FFFFFE38,FFFFFA6C,0240,FFFFFFD5,FFFFFF9F,0021 
068C,FFFFFCCC,FFFFFD9D,FFFFFE2B,FFFFFA65,0239,FFFFFFD1,FFFFFF97,0023 
0676,FFFFFCC0,FFFFFD64,FFFFFE27,FFFFFA6C,022A,FFFFFFD3,FFFFFF9F,0015 
066E,FFFFFCAA,FFFFFD48,FFFFFE46,FFFFFA7D,020E,FFFFFFD7,FFFFFF9D,0011 
066C,FFFFFC90,FFFFFD36,FFFFFE83,FFFFFAA1,01F4,FFFFFFD3,FFFFFF91,001F 
066C,FFFFFC82,FFFFFD2B,FFFFFEA0,FFFFFABB,01DE,FFFFFFD5,FFFFFF8F,0017 
066E,FFFFFC71,FFFFFD3E,FFFFFE94,FFFFFAB0,01D0,FFFFFFD5,FFFFFF8D,000F 
0671,FFFFFC67,FFFFFD57,FFFFFE8E,FFFFFAA3,01DB,FFFFFFD4,FFFFFF8C,000C 
0670,FFFFFC5B,FFFFFD5E,FFFFFE7B,FFFFFA88,01ED,FFFFFFDE,FFFFFF8A,000E 
0667,FFFFFC38,FFFFFD4C,FFFFFE53,FFFFFA62,0213,FFFFFFE0,FFFFFF86,0014 
064A,FFFFFC5A,FFFFFD48,FFFFFDC7,FFFFFA2D,027A,FFFFFFED,FFFFFF8B,000D 
062B,FFFFFC9E,FFFFFD15,FFFFFD41,FFFFF9C0,0298,FFFFFFE6,FFFFFF7E,0006 
061A,FFFFFC98,FFFFFCC5,FFFFFD2D,FFFFF95D,027C,FFFFFFE7,FFFFFF79,0007 
0616,FFFFFC42,FFFFFC8B,FFFFFCF0,FFFFF934,029C,FFFFFFE9,FFFFFF77,0005 
05E9,FFFFFC7F,FFFFFC37,FFFFFC68,FFFFF925,02CA,FFFFFFF6,FFFFFF72,0002 
05BC,FFFFFC81,FFFFFBE5,FFFFFCCF,FFFFF921,02A0,FFFFFFEE,FFFFFF70,0006 
05AB,FFFFFC56,FFFFFBAC,FFFFFCCA,FFFFF925,0278,FFFFFFFB,FFFFFF6D,0003 
05A0,FFFFFC51,FFFFFB6B,FFFFFC8E,FFFFF950,025F,FFFFFFFC,FFFFFF6E,FFFFFFFE 
0591,FFFFFC34,FFFFFB14,FFFFFCED,FFFFF9AE,0228,0000,FFFFFF6A,FFFFFFF0 
0589,FFFFFC13,FFFFFAFA,FFFFFD54,FFFFFA1F,01ED,FFFFFFFF,FFFFFF61,FFFFFFEF 
0587,FFFFFC1C,FFFFFAF7,FFFFFDB4,FFFFFAA1,01B5,FFFFFFFF,FFFFFF71,FFFFFFEF 
057B,FFFFFC31,FFFFFAFA,FFFFFE0D,FFFFFB0F,0182,FFFFFFFA,FFFFFF62,FFFFFFEE 
057D,FFFFFC35,FFFFFB11,FFFFFE0A,FFFFFB5A,0168,FFFFFFFC,FFFFFF68,FFFFFFEA 
056A,FFFFFC57,FFFFFB13,FFFFFE33,FFFFFB8F,0154,0000,FFFFFF62,FFFFFFE6 
0545,FFFFFC5C,FFFFFB0C,FFFFFE11,FFFFFB8D,0154,000C,FFFFFF5A,FFFFFFE2 
051C,FFFFFC74,FFFFFAFA,FFFFFE04,FFFFFB7A,0154,0003,FFFFFF5F,FFFFFFD9 
04F9,FFFFFC71,FFFFFAF7,FFFFFDF1,FFFFFB50,0150,0001,FFFFFF5B,FFFFFFDF 
04DA,FFFFFC7D,FFFFFAF6,FFFFFDC5,FFFFFB2F,0169,000D,FFFFFF59,FFFFFFE1 
04D0,FFFFFC79,FFFFFAD5,FFFFFDC9,FFFFFB28,017A,0008,FFFFFF56,FFFFFFDA 
04D4,FFFFFC64,FFFFFAA2,FFFFFE07,FFFFFB4B,017E,0012,FFFFFF58,FFFFFFE2 
04E5,FFFFFC37,FFFFFA65,FFFFFE52,FFFFFB96,016F,000C,FFFFFF5C,FFFFFFD8 
04DF,FFFFFC28,FFFFFA4C,FFFFFE94,FFFFFC02,015E,0010,FFFFFF58,FFFFFFDA 
04D9,FFFFFC2B,FFFFFA42,FFFFFEC8,FFFFFC6B,0167,0016,FFFFFF4C,FFFFFFD4 
04C8,FFFFFC42,FFFFFA56,FFFFFEE0,FFFFFCA6,016B,000D,FFFFFF51,FFFFFFD1 
04A8,FFFFFC59,FFFFFA5C,FFFFFEC5,FFFFFCB9,0185,0014,FFFFFF50,FFFFFFD0 
0489,FFFFFC52,FFFFFA43,FFFFFEB2,FFFFFCBF,019B,0014,FFFFFF4E,FFFFFFD0 
0472,FFFFFC48,FFFFFA1B,FFFFFEA8,FFFFFCD7,01A3,001E,FFFFFF52,FFFFFFD0 
0467,FFFFFC44,FFFFFA08,FFFFFEAE,FFFFFD07,01A3,0010,FFFFFF4E,FFFFFFD6 
045C,FFFFFC4D,FFFFFA18,FFFFFEC9,FFFFFD2F,01A1,0020,FFFFFF4C,FFFFFFCE 
0439,FFFFFC7C,FFFFFA30,FFFFFEBC,FFFFFD2C,01AF,0021,FFFFFF4B,FFFFFFCD 
040F,FFFFFC9D,FFFFFA24,FFFFFE78,FFFFFCF1,01CB,0020,FFFFFF4A,FFFFFFD0 
03D9,FFFFFCAE,FFFFF9F5,FFFFFE3A,FFFFFCA8,01D7,001B,FFFFFF4B,FFFFFFD1 
03AD,FFFFFCB4,FFFFF9BF,FFFFFE35,FFFFFC7F,01C4,0022,FFFFFF46,FFFFFFC8 
039C,FFFFFCA9,FFFFF9A7,FFFFFE70,FFFFFC77,0199,0021,FFFFFF47,FFFFFFBF 
03AA,FFFFFC9C,FFFFF9B6,FFFFFEC4,FFFFFC83,016F,0025,FFFFFF45,FFFFFFC3 
03C8,FFFFFC94,FFFFF9D5,FFFFFEFC,FFFFFC81,0157,002C,FFFFFF46,FFFFFFBE 
03CE,FFFFFC9F,FFFFF9E3,FFFFFEF1,FFFFFC5A,015A,0023,FFFFFF41,FFFFFFC1 
03BA,FFFFFC9E,FFFFF9D1,FFFFFEA6,FFFFFC08,016E,0023,FFFFFF43,FFFFFFBD 
03A4,FFFFFC92,FFFFF9B2,FFFFFE76,FFFFFBC4,0182,002D,FFFFFF4B,FFFFFFBB 
038C,FFFFFC8C,FFFFF988,FFFFFE3B,FFFFFB96,0192,0031,FFFFFF41,FFFFFFB1 
0377,FFFFFC86,FFFFF956,FFFFFE35,FFFFFB97,0192,0033,FFFFFF39,FFFFFFAD 
0368,FFFFFC76,FFFFF93D,FFFFFE6F,FFFFFBC3,017D,002A,FFFFFF3E,FFFFFFB0 
0364,FFFFFC6F,FFFFF92C,FFFFFEA4,FFFFFC04,0178,0031,FFFFFF3B,FFFFFFAB 
0353,FFFFFC6F,FFFFF91C,FFFFFEB7,FFFFFC37,017F,0033,FFFFFF3F,FFFFFFA3 
032D,FFFFFC7D,FFFFF911,FFFFFEC5,FFFFFC65,018E,0036,FFFFFF40,FFFFFFA4 
0307,FFFFFC9F,FFFFF917,FFFFFED3,FFFFFC84,0196,0039,FFFFFF3D,FFFFFFA1 
02EC,FFFFFCA9,FFFFF929,FFFFFEF0,FFFFFC9C,0188,0034,FFFFFF32,FFFFFFA2 
02DE,FFFFFCA4,FFFFF944,FFFFFF0B,FFFFFCA5,017F,0039,FFFFFF33,FFFFFF99 
02D0,FFFFFCAC,FFFFF953,FFFFFF1F,FFFFFC9E,0189,0036,FFFFFF36,FFFFFFA8 
02B3,FFFFFCB0,FFFFF956,FFFFFF2C,FFFFFC81,01A2,003A,FFFFFF3C,FFFFFFA0 
0289,FFFFFCC4,FFFFF949,FFFFFF2A,FFFFFC53,01BD,003C,FFFFFF3C,FFFFFF9A 
025B,FFFFFCCA,FFFFF936,FFFFFF1B,FFFFFC1B,01CA,0043,FFFFFF35,FFFFFF95 
0234,FFFFFCC4,FFFFF90E,FFFFFF06,FFFFFBEA,01C7,003F,FFFFFF37,FFFFFF9B 
0217,FFFFFCB9,FFFFF8E5,FFFFFED6,FFFFFBB3,01BB,0038,FFFFFF36,FFFFFF98 
0205,FFFFFCAB,FFFFF8D2,FFFFFEB8,FFFFFB9E,019E,0042,FFFFFF34,FFFFFF92 
020A,FFFFFC9F,FFFFF8CC,FFFFFE9E,FFFFFBB4,017D,0044,FFFFFF38,FFFFFF90 
0220,FFFFFC97,FFFFF8C8,FFFFFE91,FFFFFBDC,0161,0041,FFFFFF35,FFFFFF8D 
022F,FFFFFC77,FFFFF8CA,FFFFFE83,FFFFFBFA,0156,0040,FFFFFF34,FFFFFF88 
021C,FFFFFC69,FFFFF8BF,FFFFFE69,FFFFFC14,0170,004A,FFFFFF2A,FFFFFF84 
01F4,FFFFFC79,FFFFF8A8,FFFFFE64,FFFFFC29,0194,004B,FFFFFF33,FFFFFF83 
01CF,FFFFFC83,FFFFF88F,FFFFFE7A,FFFFFC43,01A6,004A,FFFFFF32,FFFFFF7E 
01B2,FFFFFC95,FFFFF874,FFFFFE94,FFFFFC77,01A7,0049,FFFFFF2D,FFFFFF83 
01A2,FFFFFCAD,FFFFF862,FFFFFEBD,FFFFFCA7,0196,0046,FFFFFF30,FFFFFF78 
0175,FFFFFCD3,FFFFF874,FFFFFEBD,FFFFFC9B,018F,004A,FFFFFF2E,FFFFFF80 
0194,FFFFFCBB,FFFFF880,FFFFFEC6,FFFFFC8D,017D,0052,FFFFFF2C,FFFFFF74 
01A1,FFFFFCB3,FFFFF892,FFFFFEC2,FFFFFC99,0187,004E,FFFFFF38,FFFFFF70 
0187,FFFFFCC0,FFFFF88D,FFFFFEC3,FFFFFCAA,01A2,0059,FFFFFF33,FFFFFF6D 
0168,FFFFFCCC,FFFFF89A,FFFFFEE2,FFFFFCB2,01B4,004E,FFFFFF2C,FFFFFF70 
014D,FFFFFCDE,FFFFF8B3,FFFFFED1,FFFFFC95,01D4,0058,FFFFFF2E,FFFFFF72 
011A,FFFFFCED,FFFFF8A7,FFFFFE9C,FFFFFC68,01F8,0053,FFFFFF2F,FFFFFF6D 
00E7,FFFFFCFC,FFFFF89A,FFFFFE97,FFFFFC60,01FA,0054,FFFFFF36,FFFFFF66 
00C9,FFFFFD04,FFFFF895,FFFFFEAF,FFFFFC73,01DF,0059,FFFFFF31,FFFFFF65 
00AB,FFFFFD0D,FFFFF89A,FFFFFECF,FFFFFC76,01C9,0063,FFFFFF31,FFFFFF67 
0087,FFFFFCFD,FFFFF89B,FFFFFEF2,FFFFFC57,01C6,0055,FFFFFF33,FFFFFF65 
005F,FFFFFCF2,FFFFF886,FFFFFEF6,FFFFFC37,01C9,0063,FFFFFF39,FFFFFF57 
0039,FFFFFCF6,FFFFF85F,FFFFFEFD,FFFFFC39,01BC,0069,FFFFFF35,FFFFFF61 
001A,FFFFFCFE,FFFFF840,FFFFFF20,FFFFFC5D,0192,005C,FFFFFF38,FFFFFF56 
0017,FFFFFD0A,FFFFF840,FFFFFF61,FFFFFC87,015A,005F,FFFFFF33,FFFFFF59 
0033,FFFFFD10,FFFFF861,FFFFFF92,FFFFFC94,0132,005B,FFFFFF2B,FFFFFF55 
0058,FFFFFD0A,FFFFF8A2,FFFFFFB7,FFFFFC86,0125,0067,FFFFFF33,FFFFFF53 
005B,FFFFFD12,FFFFF8DA,FFFFFFA1,FFFFFC5F,0152,0061,FFFFFF33,FFFFFF55 
0019,FFFFFD09,FFFFF8DE,FFFFFF54,FFFFFC0E,018F,0064,FFFFFF36,FFFFFF54 
FFFFFFB5,FFFFFD07,FFFFF89E,FFFFFEFB,FFFFFBDF,01BA,006A,FFFFFF2A,FFFFFF4E 
FFFFFF5A,FFFFFD10,FFFFF860,FFFFFEDF,FFFFFBE1,01B2,0064,FFFFFF32,FFFFFF4C 
FFFFFF29,FFFFFD24,FFFFF849,FFFFFEF5,FFFFFC01,0182,0068,FFFFFF36,FFFFFF46 
FFFFFF40,FFFFFD34,FFFFF85E,FFFFFF1C,FFFFFC22,013C,0071,FFFFFF33,FFFFFF43 
FFFFFF74,FFFFFD1C,FFFFF87C,FFFFFF39,FFFFFC4E,00F8,006C,FFFFFF34,FFFFFF40 
FFFFFF82,FFFFFCF9,FFFFF872,FFFFFF2F,FFFFFC8B,00DA,006A,FFFFFF3A,FFFFFF38 
FFFFFF60,FFFFFCDD,FFFFF84D,FFFFFF2B,FFFFFCC7,00E1,0069,FFFFFF33,FFFFFF3D 
FFFFFF26,FFFFFCE4,FFFFF80F,FFFFFF50,FFFFFD0B,00F2,0065,FFFFFF35,FFFFFF39 
FFFFFEFA,FFFFFCEC,FFFFF7ED,FFFFFFAA,FFFFFD4C,00E7,006B,FFFFFF35,FFFFFF35 
FFFFFF07,FFFFFD08,FFFFF800,001B,FFFFFD7D,00C7,0063,FFFFFF35,FFFFFF37 
FFFFFF4C,FFFFFD22,FFFFF843,0071,FFFFFD81,00B8,006A,FFFFFF36,FFFFFF34 
FFFFFF8B,FFFFFD11,FFFFF893,005C,FFFFFD4A,00E5,006F,FFFFFF37,FFFFFF33 
FFFFFF8B,FFFFFD08,FFFFF8B3,0002,FFFFFD11,0143,006D,FFFFFF3B,FFFFFF2F 
FFFFFF3B,FFFFFD0D,FFFFF8B2,FFFFFFB7,FFFFFCE4,019C,006B,FFFFFF3D,FFFFFF2D 
FFFFFEDA,FFFFFD15,FFFFF8A9,FFFFFF71,FFFFFCAE,01DC,006A,FFFFFF3C,FFFFFF2C 
FFFFFE6D,FFFFFD2B,FFFFF896,FFFFFF2E,FFFFFC8F,01FF,0078,FFFFFF38,FFFFFF2A 
FFFFFE28,FFFFFD3E,FFFFF876,FFFFFF0C,FFFFFC7B,01EF,0070,FFFFFF3A,FFFFFF20 
FFFFFE19,FFFFFD30,FFFFF85C,FFFFFF10,FFFFFC88,01BA,0076,FFFFFF38,FFFFFF28 
FFFFFE28,FFFFFD16,FFFFF845,FFFFFF27,FFFFFCB3,017D,007B,FFFFFF41,FFFFFF23 
FFFFFE27,FFFFFCF4,FFFFF81F,FFFFFF4A,FFFFFCEE,0157,0076,FFFFFF3E,FFFFFF26 
FFFFFE02,FFFFFD08,FFFFF81A,FFFFFF6E,FFFFFD28,014A,007E,FFFFFF46,FFFFFF1E 
FFFFFDD0,FFFFFD32,FFFFF81F,FFFFFF8D,FFFFFD5A,012E,0079,FFFFFF3F,FFFFFF21 
FFFFFDBA,FFFFFD4C,FFFFF83E,FFFFFFB8,FFFFFD75,0103,0077,FFFFFF3D,FFFFFF17 
FFFFFDC4,FFFFFD49,FFFFF86A,FFFFFFD2,FFFFFD75,00DF,0074,FFFFFF4A,FFFFFF10 
FFFFFDFF,FFFFFD45,FFFFF889,FFFFFFD5,FFFFFD6C,00CD,007A,FFFFFF40,FFFFFF16 
FFFFFE2B,FFFFFD3C,FFFFF8A9,FFFFFFC8,FFFFFD5B,00DB,0081,FFFFFF45,FFFFFF17 
FFFFFE30,FFFFFD3B,FFFFF8A3,FFFFFFA4,FFFFFD4D,0105,007E,FFFFFF48,FFFFFF14 
FFFFFE16,FFFFFD44,FFFFF89C,FFFFFF94,FFFFFD49,0121,0077,FFFFFF49,FFFFFF0B 
FFFFFE0C,FFFFFD47,FFFFF8A0,FFFFFF8F,FFFFFD4A,012C,0077,FFFFFF4B,FFFFFF05 
FFFFFE1B,FFFFFD5B,FFFFF8BE,FFFFFF7F,FFFFFD46,013B,0085,FFFFFF41,FFFFFF0D 
FFFFFE21,FFFFFD66,FFFFF8D7,FFFFFF50,FFFFFD2B,0159,007B,FFFFFF49,FFFFFF09 
FFFFFE04,FFFFFD5C,FFFFF8BE,FFFFFF0A,FFFFFD0C,0188,0083,FFFFFF51,FFFFFF05 
FFFFFDB5,FFFFFD56,FFFFF890,FFFFFEE6,FFFFFD0C,01A9,007E,FFFFFF50,FFFFFF10 
FFFFFD5A,FFFFFD5C,FFFFF85E,FFFFFEE2,FFFFFD30,01AE,0081,FFFFFF4D,FFFFFF07 
FFFFFD1C,FFFFFD6C,FFFFF839,FFFFFF06,FFFFFD6E,0190,0080,FFFFFF50,FFFFFF04 
FFFFFD10,FFFFFD7A,FFFFF836,FFFFFF48,FFFFFDB9,015D,0083,FFFFFF51,FFFFFF07 
FFFFFD29,FFFFFD8A,FFFFF853,FFFFFF75,FFFFFDF0,0133,0081,FFFFFF53,FFFFFF05 
FFFFFD5C,FFFFFD8B,FFFFF879,FFFFFF8E,FFFFFE13,0111,0081,FFFFFF53,FFFFFF05 
FFFFFD85,FFFFFD7F,FFFFF892,FFFFFF9F,FFFFFE2B,0100,0082,FFFFFF4C,FFFFFF02 
FFFFFD88,FFFFFD77,FFFFF895,FFFFFFA5,FFFFFE43,0101,0085,FFFFFF4D,FFFFFF03 
FFFFFD5F,FFFFFD71,FFFFF880,FFFFFFA7,FFFFFE64,0105,007E,FFFFFF52,FFFFFF04 
FFFFFD36,FFFFFD77,FFFFF879,FFFFFFBE,FFFFFE96,00FC,0080,FFFFFF52,FFFFFF02 
FFFFFD2B,FFFFFD89,FFFFF89D,FFFFFFCB,FFFFFEC4,00F0,0082,FFFFFF52,FFFFFF08 
FFFFFD3E,FFFFFD94,FFFFF8B2,FFFFFFB7,FFFFFEE3,00E6,0086,FFFFFF52,FFFFFEFA 
FFFFFD57,FFFFFDA8,FFFFF8D3,FFFFFF98,FFFFFEF1,00ED,0084,FFFFFF56,FFFFFEFC 
FFFFFD68,FFFFFDB2,FFFFF8EC,FFFFFF6C,FFFFFEE6,0101,0083,FFFFFF57,FFFFFF05 
FFFFFD45,FFFFFDAF,FFFFF8DF,FFFFFF3B,FFFFFED2,0120,0086,FFFFFF56,FFFFFF00 
FFFFFCF7,FFFFFDB2,FFFFF8B7,FFFFFF1D,FFFFFECB,013A,007D,FFFFFF57,FFFFFF01 
FFFFFCA6,FFFFFDBD,FFFFF88D,FFFFFF18,FFFFFECC,013D,008B,FFFFFF5D,FFFFFEFF 
FFFFFC6E,FFFFFDB5,FFFFF865,FFFFFF1D,FFFFFED9,0125,008D,FFFFFF5B,FFFFFF07 
FFFFFC4B,FFFFFDA8,FFFFF845,FFFFFF39,FFFFFF03,00FB,007F,FFFFFF5D,FFFFFF03 
FFFFFC5A,FFFFFD9E,FFFFF832,FFFFFF74,FFFFFF52,00BA,0082,FFFFFF58,FFFFFEFE 
FFFFFC75,FFFFFD92,FFFFF83E,FFFFFFA8,FFFFFFBA,0081,0088,FFFFFF62,FFFFFEF6 
FFFFFC91,FFFFFD92,FFFFF850,FFFFFFC8,002A,0051,0089,FFFFFF57,FFFFFEFB 
FFFFFCAA,FFFFFD8F,FFFFF857,FFFFFFE5,0095,001F,0088,FFFFFF5A,FFFFFF04 
FFFFFCC1,FFFFFD89,FFFFF85A,FFFFFFF7,00F9,FFFFFFF0,0087,FFFFFF55,FFFFFEFB 
FFFFFCD4,FFFFFD78,FFFFF84A,0007,0162,FFFFFFC6,0088,FFFFFF54,FFFFFF04 
FFFFFCE4,FFFFFD6D,FFFFF835,001C,01E1,FFFFFFA0,0085,FFFFFF55,FFFFFEFF 
FFFFFCE2,FFFFFD76,FFFFF822,0032,026D,FFFFFF7C,007C,FFFFFF52,FFFFFF0E 
FFFFFCD4,FFFFFD8A,FFFFF819,0054,02F3,FFFFFF52,0091,FFFFFF59,FFFFFF07 
FFFFFCC7,FFFFFDA1,FFFFF817,007C,0363,FFFFFF1B,0087,FFFFFF4F,FFFFFF0B 
FFFFFCCA,FFFFFDB9,FFFFF822,00A7,03B8,FFFFFEE4,0085,FFFFFF59,FFFFFF0B 
FFFFFCD5,FFFFFDC0,FFFFF835,00CE,03F1,FFFFFEBB,0083,FFFFFF53,FFFFFF13 
FFFFFCD9,FFFFFDBF,FFFFF83C,00E0,0415,FFFFFEA5,007E,FFFFFF48,FFFFFF0E 
FFFFFCE7,FFFFFDB8,FFFFF83B,00E0,042B,FFFFFE92,008F,FFFFFF4D,FFFFFF0D 
FFFFFD09,FFFFFDAA,FFFFF839,00E0,0442,FFFFFE7D,0087,FFFFFF4F,FFFFFF11 
FFFFFD39,FFFFFD9C,FFFFF836,00E5,0466,FFFFFE65,0083,FFFFFF49,FFFFFF1B 
FFFFFD6F,FFFFFD92,FFFFF831,00FA,0496,FFFFFE4A,0085,FFFFFF41,FFFFFF15 
FFFFFDA2,FFFFFD80,FFFFF83D,010A,04CA,FFFFFE32,0082,FFFFFF3E,FFFFFF18 
FFFFFDCF,FFFFFD80,FFFFF847,0110,04F8,FFFFFE27,0085,FFFFFF3F,FFFFFF1D 
FFFFFDF2,FFFFFD75,FFFFF854,0111,0519,FFFFFE1E,0078,FFFFFF48,FFFFFF24 
FFFFFE04,FFFFFD67,FFFFF861,0106,0531,FFFFFE15,0082,FFFFFF44,FFFFFF28 
FFFFFE21,FFFFFD5E,FFFFF854,00EF,0545,FFFFFE05,0079,FFFFFF47,FFFFFF2B 
FFFFFE3F,FFFFFD5D,FFFFF83A,00DE,0551,FFFFFE03,0071,FFFFFF35,FFFFFF2D 
FFFFFE55,FFFFFD61,FFFFF830,00CE,0557,FFFFFE0B,0077,FFFFFF39,FFFFFF35 
FFFFFE6C,FFFFFD61,FFFFF82D,00CC,055B,FFFFFE13,0076,FFFFFF3A,FFFFFF36 
FFFFFE99,FFFFFD55,FFFFF832,00CD,0567,FFFFFE19,0070,FFFFFF3E,FFFFFF36 
FFFFFEB3,FFFFFD4A,FFFFF827,00D4,058A,FFFFFE24,0073,FFFFFF3B,FFFFFF41 
FFFFFECE,FFFFFD41,FFFFF824,00E3,05B9,FFFFFE1E,006E,FFFFFF3A,FFFFFF3E 
FFFFFEDD,FFFFFD2F,FFFFF821,00EE,05EC,FFFFFE11,006F,FFFFFF37,FFFFFF43 
FFFFFF17,FFFFFD37,FFFFF819,00C4,0625,FFFFFE13,0071,FFFFFF33,FFFFFF45 
FFFFFF55,FFFFFD2F,FFFFF7FF,0119,0677,FFFFFDF3,0062,FFFFFF30,FFFFFF4A 
FFFFFF99,FFFFFD08,FFFFF800,017B,06C2,FFFFFDD0,0066,FFFFFF36,FFFFFF56 
FFFFFFDD,FFFFFCEB,FFFFF80A,01A6,0705,FFFFFDDA,006D,FFFFFF3D,FFFFFF61 
0004,FFFFFCE9,FFFFF815,01BE,073D,FFFFFE00,0066,FFFFFF36,FFFFFF5C 
0013,FFFFFCFE,FFFFF82F,01CF,075D,FFFFFE1D,0063,FFFFFF35,FFFFFF67 
001E,FFFFFD0E,FFFFF843,01E0,076E,FFFFFE1A,0060,FFFFFF2E,FFFFFF6A 
0042,FFFFFD13,FFFFF85A,0204,0789,FFFFFDFC,005C,FFFFFF36,FFFFFF6C 
0061,FFFFFD20,FFFFF86C,0234,07B0,FFFFFDD8,0063,FFFFFF35,FFFFFF73 
0080,FFFFFD39,FFFFF87E,024C,07C1,FFFFFDB7,005A,FFFFFF36,FFFFFF7A 
009E,FFFFFD50,FFFFF8AA,0240,07B8,FFFFFD94,005A,FFFFFF34,FFFFFF82 
00BF,FFFFFD54,FFFFF8C6,020A,0798,FFFFFD6E,005A,FFFFFF32,FFFFFF88 
00FF,FFFFFD36,FFFFF8D0,01EB,0756,FFFFFD3E,0054,FFFFFF34,FFFFFF8C 
0135,FFFFFD0F,FFFFF8D5,01E2,0723,FFFFFD23,0055,FFFFFF39,FFFFFF93 
0158,FFFFFCEF,FFFFF8AC,01B9,0720,FFFFFD21,0052,FFFFFF34,FFFFFF96 
018E,FFFFFCBA,FFFFF888,01B9,0738,FFFFFCFE,0047,FFFFFF3F,FFFFFF9D 
01DD,FFFFFC95,FFFFF87B,01E3,0784,FFFFFCD9,004A,FFFFFF38,FFFFFFA2 
020E,FFFFFCAA,FFFFF880,01C5,07E1,FFFFFCB5,0046,FFFFFF36,FFFFFFA2 
022F,FFFFFCAF,FFFFF894,01C8,084E,FFFFFC9E,0044,FFFFFF42,FFFFFFAC 
0250,FFFFFCBC,FFFFF8B7,01B4,08A5,FFFFFC82,0043,FFFFFF43,FFFFFFAD 
0267,FFFFFCD4,FFFFF8D5,019A,08E9,FFFFFC68,003F,FFFFFF43,FFFFFFB1 
0292,FFFFFCE2,FFFFF907,01B6,0908,FFFFFC30,0038,FFFFFF4A,FFFFFFBC 
02D9,FFFFFCED,FFFFF959,0218,0909,FFFFFBE8,003B,FFFFFF47,FFFFFFC7 
0324,FFFFFCE0,FFFFF99E,025C,08F2,FFFFFBC1,002E,FFFFFF42,FFFFFFC6 
0360,FFFFFCD5,FFFFF9BF,0272,08D2,FFFFFBC1,0029,FFFFFF51,FFFFFFCF 
0390,FFFFFCB4,FFFFF9E1,0291,08D0,FFFFFBE3,0024,FFFFFF52,FFFFFFD2 
03CE,FFFFFCBE,FFFFF9EA,02B0,08E1,FFFFFBFB,0026,FFFFFF5A,FFFFFFD2 
0408,FFFFFCA0,FFFFF9F6,02DF,08ED,FFFFFBFC,0019,FFFFFF57,FFFFFFD9 
0434,FFFFFC8D,FFFFF9F4,0314,0923,FFFFFC03,001D,FFFFFF53,FFFFFFDF 
046C,FFFFFC90,FFFFFA0F,033F,094A,FFFFFC03,001B,FFFFFF61,FFFFFFE7 
049A,FFFFFC8D,FFFFFA65,0356,0939,FFFFFC07,0017,FFFFFF61,FFFFFFEB 
04D3,FFFFFCBE,FFFFFAB8,032C,08EE,FFFFFC22,000E,FFFFFF62,FFFFFFF0 
04EE,FFFFFCD5,FFFFFAFC,0303,0887,FFFFFC4C,0009,FFFFFF69,FFFFFFF3 
04DA,FFFFFCEB,FFFFFB3F,030A,0818,FFFFFC79,0010,FFFFFF6E,FFFFFFFC 
04D0,FFFFFD02,FFFFFB77,0342,079A,FFFFFC8F,0006,FFFFFF6C,0004 
04DF,FFFFFCF9,FFFFFBA9,0386,073F,FFFFFCA0,0002,FFFFFF72,FFFFFFFE 
050D,FFFFFCDD,FFFFFBA9,03A5,072B,FFFFFCA9,FFFFFFF5,FFFFFF6B,0005 
0540,FFFFFCA4,FFFFFBA2,038D,072D,FFFFFCA8,FFFFFFFA,FFFFFF74,000C 
057E,FFFFFC8F,FFFFFB84,035B,0745,FFFFFCAD,FFFFFFF9,FFFFFF77,000F 
059E,FFFFFC96,FFFFFB79,0351,075F,FFFFFCB3,FFFFFFF0,FFFFFF7C,0012 
05B3,FFFFFCAA,FFFFFB95,0360,075B,FFFFFCAE,FFFFFFEB,FFFFFF7D,0015 
05D0,FFFFFCC9,FFFFFBCE,036B,073E,FFFFFCAB,FFFFFFE8,FFFFFF80,001C 
05FF,FFFFFCD6,FFFFFC03,0382,0722,FFFFFCAD,FFFFFFE2,FFFFFF88,001A 
0612,FFFFFCF1,FFFFFC38,03AE,0749,FFFFFCC2,FFFFFFD8,FFFFFF8E,0012 
0634,FFFFFCD9,FFFFFCAA,03F2,0722,FFFFFCC2,FFFFFFE4,FFFFFF8A,001C 
064D,FFFFFCD9,FFFFFCFE,03D3,06F6,FFFFFCE9,FFFFFFDA,FFFFFF8A,001C 
0645,FFFFFCF4,FFFFFD27,038E,06B5,FFFFFD16,FFFFFFD0,FFFFFF9E,0024 
